입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
DIDC 전문인력 강화를 위한 역량 평가모델 연구,국군재정관리단,,87.6872,2022-06-10,,임평산,,서울특별시 관악구 관악로1 (신림동),184409746.0,87.3592,18-공군 비행교수법 교육 프로그램 개선 및 개발 연구,국군재정관리단
19-스마트쉽 무선네트워크 활용방안 연구,4284부대,30906641.0,,2023-05-22,에스원세이프,,김봉환,강원특별자치도 원주시 신림면 신림황둔로174-0,,87.5817,(237097-E) 연구활동재료(시약) 구매,중앙행정기관
예비전력발전세미나 주제연구(Ⅰ) 용역,해군군수사령부,,41.773,,주식회사 베테랑콤,박현준,장정연,서울특별시 마포구 월드컵북로5길59 (서교동),,53.6644,잠수함 시운전 제도 개선방안 연구,중앙행정기관
정기기초연구과제연구용역(3. 한국군의군수관리...),국방부조사본부,,,2020-04-03,(주) 솔포스텍,최태묵,박계향,광주광역시 서구 화정로280번길3(농성동),,93.6093,軍 태양광 시범사업 효과 분석평가 용역,중앙행정기관
군 표준차량 수명판단방안 연구 용역,방위사업청(운영지원과),,78.3058,2023-03-07,주식회사 에스알씨,이승기,이도제,"대구광역시 달서구 달구벌대로1095-0 (신당동, 계명대학교)",94647130.0,,전시자원소요분석모델 장비 교체사업 리스,국군재정관리단
강릉병원 기능조정 연구용역,육군본부,12652552.0,88.0603,2022-12-14,미성종합체육산업 주식회사,,,,,85.6353,군 작전 지원 수치예보 발전 방향 연구 용역비,국군재정관리단
20년 전파환경 측정/분석장비 유지보수 용역,공군본부,,95.0055,2020-11-29,미성종합체육산업 주식회사,윤상석,김미정,서울특별시 서초구 서운로13-0 (서초동),150216822.0,94.6391,무기체계 시험평가 사고예방 안전매뉴얼 연구,4284부대
정보학교 사이버공간정보 연구용역,국군재정관리단,12720624.0,86.8468,,단국대학교 산학협력단,조만희,우지민,"경상북도 경산시 하양읍 하양로13-13, D1동 4층 406호",520222971.0,87.5705,국방 전력발전체계에서의 전투실험체계 정립 연구용역,중앙행정기관
2019년도 방위산업기술 보호수준 분석 및 진단연구,공군본부,43996239.0,88.114,,씨지에스아이티(주),최치원,한상동,"서울특별시 중구 동호로7길41, 2층(신당동)",,87.3407,(246202-D)지형분석장비 교체사업(리스자산),중앙행정기관
고속상륙정(LSF-II) Batch-II 사업분석,제3697부대,,74.4534,2023-01-26,주식회사 굿컨설팅그룹,이광형,김호연,"서울특별시 서초구 서초대로1길17, 2층 226호(방배동)",51700533.0,88.6102,22년 수사데이터 연관 분석시스템 구매,기관
안전하고 신뢰할 수 있는 AI활용 국방가이드라인 연구,국방부조사본부,47058853.0,62.6256,,,,변윤진,"부산광역시 해운대구 센텀6로21,  인텔리움센텀 807호,808호(우동)",,87.5628,24년 전투발전 연구 용역(1),4284부대
국방특허 권리이전 업무를 위한 특허 권리분석(1차),국군재정관리단,59414348.0,75.4244,2021-08-28,사단법인 안보경영연구원,변중무,추현아,"경기도 안산시 상록구 샘골로136, 2층 204호-166 (본오동)",57852750.0,,23년 육군 장기미래비전 연구용역,중앙행정기관
군사타운 개념의 부대배치 발전방향 연구 용역,제9691부대,158311218.0,87.6428,,한국해양과학기술원,,박은숙,,653867077.0,87.5531,정보학교 사이버공간정보 연구용역,군
22년 서울안보대화 프로그램 기획 및 발전방향 연구,제5019부대,304876609.0,,,주식회사 단군픽쳐스,김범준,이재광,"경기도 성남시 분당구 탄천상로164, A동 2층 247호(구미동, 시그마2오피스텔)",61968079.0,,EMP방호 개선방안 연구,제3707부대
웨어러블 로봇 운용개념 연구용역,국군재정관리단,45270300.0,,2021-08-23,서울대학교 산학협력단,최태묵,송지은,대전광역시 대덕구 대화로160-0 (대화동) 10동 205호,46914929.0,78.3141,부대소개영화 제작 용역(연구단),중앙행정기관
고속전투정 기지건설 방안 연구 용역,해군교육사령부,38063994.0,88.2107,2017-09-15,(주)네오플러스,이근신,변영경,"서울특별시 영등포구 국제금융로8길25, 6층 607호 (여의도동, 주택건설회관)",85841358.0,,17-리더십 진단도구 개발 연구용역 계약,국군재정관리단
스펙트럼분석기구매 (20199198-I),국군재정관리단,25020268.0,87.6567,2020-05-12,,,김지영,경기도 고양시 덕양구 권율대로656-0 (원흥동) 17층 1739호,,87.482,24-첨단기술활용한 피아식별(인원) 방안연구 용역,중앙행정기관
국방특허 권리이전 업무를 위한 특허 권리분석(1차),방위사업청,,,2022-02-23,,,박재경,"서울특별시 강남구 논현로28길54-0 4층 (도곡동, 덕원빌딩)",89474317.0,84.5768,해병대 동원훈련장 과학화 발전 방안 연구,국군수도병원
00부대 조직문화 진단 연구용역,국군의무사령부,45695700.0,95.6243,2020-04-18,(사)한국위기관리연구소,김재영,문효연,서울특별시 노원구 공릉로 232서울과학기술대학교 테크노큐브 2층 산학협력단,154220872.0,87.6138,월간지(안보현안분석  린사포럼) 인쇄 용역,제9691부대
2017 서울안보대화 프로그램 기획 및 발전방안 연구,국군재정관리단,20652893.0,,2020-12-06,아주대학교 산학협력단,,박수정,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",195835651.0,93.835,자동화사격장 차단벽구조 구축방안 연구용역,중앙행정기관
군사사연구총서 용역 계약,국군재정관리단,29009096.0,87.9966,2017-11-24,주식회사 세랜텍,정평길,,"대전광역시 서구 도산로485-0, 4층 (탄방동)",95304835.0,86.9658,함정 GPS 함속력계 신호 변환 장치 개발 연구용역,기관
UAV 정비용 장비(스펙트럼 분석기) 구매,국군복지단,,87.8505,2017-03-14,주식회사 한국건설경영기술원,홍광표,,"서울특별시 강남구 언주로527, 10층 (역삼동)",122054230.0,87.2932,수사데이터 연관 분석시스템 구매,중앙행정기관
23년 성능개량 전파분석체계 도입사업,국군재정관리단,,81.7481,2020-12-25,주식회사 오파스넷,김완일,배수호,"서울특별시 구로구 디지털로26길61, 에이스하이엔드타워2차 2001호 (구로동)",1415274757.0,,ICT기반 입체영상 활용방안 연구 용역,제9691부대
기초자치단체 비상대비업무 담당자 신편방안 연구,국군재정관리단,52525500.0,,2020-11-26,주식회사 이에스,안병선,공현철,"서울특별시 서초구 방배천로155, 유청빌딩 3층(방배동 821-8)",86661857.0,93.2992,20-조난위치지시 무선송신기(잠수함 부이용) 연구개발,중앙행정기관
23-D-감정장비(액체질량분석기) 구매(2310036-F) ,국군제1068부대,35596923.0,87.9505,,노무법인한수,나인성,신정희,광주광역시 광산구 풍영철길로15(콜롬버스월드 302호),508685364.0,91.9591,차년도 안보정세전망 연구 용역,중앙행정기관
신 작전수행개념 구현을 위한 교리발전 방안 연구용역,국군의무사령부,,,,대지이앤씨산업 주식회사,이영환,윤영현,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",,87.7555,24-방공관제 작전제한 해소 추가레이다 설치방안 연구,중앙행정기관
24년 국한문 혼용 공군 역사서 한글화 연구용역,국군재정관리단,41138663.0,92.4795,,구루멘토링 주식회사,노희영,박계향,"서울특별시 강남구 언주로527, 10층 (역삼동)",,,ICT기반 입체영상 활용방안 연구 용역,중앙행정기관
국방정보화 법률 개정방안 연구,국방부(운영지원과),,58.7549,2018-04-14,주식회사 삼원산업,김형철,,"경기도 군포시 고산로148번길17-0, B동 1303호, 1304호, 1305호(당정동, 군포IT밸리)",86825074.0,,(247115-B) 연구활동재료 구매,중앙행정기관
상호운용성 정보보증 평가기준의 체계별 적용방안연구,제2307부대,148369678.0,87.9321,,기술표준화연구소,최은수,장혜민,경상남도 진주시 동진로420 (충무공동),,86.247,미래 육군 상비병력 절감방안 연구,중앙행정기관
AH-64 헬기 엔진 마운트홀 가공기술 개발 연구용역,공군군수사령부,132807771.0,58.4982,,,,,서울특별시 동작구 상도로 369(상도동),99502269.0,,효율적인 탄약 전력화 방안 연구,국군재정관리단
자주도하장비 조종시뮬레이터 비용분석,제9691부대,104087785.0,93.6903,,,,,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",113949579.0,87.3028,국방우주력 발전을 위한 민·군 기술협력 방안 연구,중앙행정기관
정책연구용역(화생방보호의-Ⅱ 제안서평가기준 마련),공군제15특수임무비행단,222560682.0,96.2759,2019-04-24,(사)한국전략문제연구소,김규한,함혜련,경상남도 창원시 의창구 죽전로68번길29 (팔용동),,62.0268,화생방 연구 재료 초자 구매,군
디지털 혁신시대 SW개발역량 강화방안 연구용역,국방부(운영지원과),232672793.0,59.173,2021-02-11,한양대학교 산학협력단,김두식,유지수,"서울특별시 송파구 법원로9길26, D동 1104호(문정동, H-비즈니스파크)",95469672.0,87.4925,[상층대기분석장비 부품] 위상 변위기 등 12종,중앙행정기관
부대활동 유형별 위험성 평가체계 연구용역,국군재정관리단,10089168.0,,,사단법인 한국선급,,박계향,전라남도 목포시 용당로225-1 (용당동),108045716.0,,민간우주기술을 접목한 육군우주력 발전방안 연구,국군재정관리단
KAOC 신축사업 지휘통신체계 구축방안 연구용역,방위사업청(운영지원과),132683333.0,87.7025,2016-12-26,,전건욱,이기영,,185612856.0,87.529,국방시설 전력소비 수용률 기준 연구용역,국군재정관리단
간부 팔로워십 교육프로그램 개발 연구용역,국군재정관리단,,,2018-05-26,주식회사 에코비투,김화영,박병희,"서울특별시 강남구 언주로527, 10층 (역삼동)",86572618.0,86.1095,SUPPRESSED,중앙행정기관
20년 전파환경 측정/분석장비 유지보수 용역,국방부(운영지원과),21227952.0,89.9262,,(주)심네트,전건욱,이영은,"서울특별시 송파구 석촌호수로138, 202호 (삼전동)",1162386101.0,,유도로켓(비궁) 성능개량 소요 및 방법 분석 연구용역,중앙행정기관
18-직무분석을 통한 계급/직급 책정기준 연구,국군재정관리단,330114251.0,62.8917,,사단법인 통일안보전략연구소,임정숙,허정성,"서울특별시 강남구 봉은사로129-1, 5층(논현동)",89478314.0,87.4209,19-함정 ORD 작성을 위한 설계/건조 요구조건 연구,중앙행정기관
계엄의 민주적 통제방안을 위한 법 제도 연구,국방부군사편찬연구소,,,,에이치제이엘,서수진,한선여,"서울특별시 은평구 진흥로 225,(불광동)",70036320.0,94.796,24년 의무장비(자동분석기 생화학용 중형) 구매,합동상호운용성기술센터
영평사격장 이전 가능성 연구,제9965부대,132726142.0,88.0643,,주식회사 삼우에이엔씨,권오경,김태훈,서울특별시 중구 무교로16(무교동),174278944.0,96.7447,국방특허 권리이전 업무를 위한 특허 권리분석(1차),4284부대
전투실험 발전 세미나 과제 연구용역(2),국군재정관리단,,95.7401,,사단법인 안보경영연구원,백도현,전대석,서울특별시 서대문구 충정로53-0 (충정로2가) 골든타워빌딩 1701호,97335745.0,84.6084,정비공정 분석도구 구매,중앙행정기관
22년 기술연구용역 계약(3),공군본부,111281306.0,88.1203,,한국과학기술원,김태영,서유림,서울특별시 마포구 효창목길11-1 (공덕동),56618360.0,87.7723,대잠훈련분석체계(AEAS) 유지보수 용역,군
복수활주로 건설사업 분석평가 및 선행연구,육군교육사령부,37604796.0,,2021-11-13,알앤알컨설팅 주식회사,이영환,곽진,"서울특별시 강남구 언주로319, 5층,6층(역삼동,조우회관)",607884317.0,87.3938,BigData/VC를 활용한 무기체계 효과분석 연구,중앙행정기관
잠수함 승조부사관 도태방지개선 연구 용역,제6619부대,42863056.0,98.104,,주식회사 아이엠트레이딩,권오경,조진환,"서울특별시 송파구 백제고분로501, 301 (방이동 청호빌딩)",,,주파수편이용 분석기 2EA 구매,제6619부대
(237020-H)23년 조사분석용 HW 구매,제9691부대,145216504.0,,2022-12-08,우영상사,이재관,이도제,"서울특별시 금천구 서부샛길606, A동 2407호 (가산동, 대성디폴리스)",101672957.0,,23년 의무장비(전기수술기 분석기) 구매,중앙행정기관
21-함정 거주구역 개선방안 연구,육군본부,29665849.0,,2020-05-10,,,,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",,87.3449,(20F118-A)동원훈련장 과학화 발전연구 용역,합동참모본부
정비공정 분석도구 구매,해군교육사령부,6864333.0,,2021-01-02,주식회사 엔브이티,김태동,박계향,경상남도 창원시 의창구 원이대로271 (봉곡동) 3층 314-C호,150446833.0,88.1125,2020년 범국민 안보의식조사 연구 용역,중앙행정기관
